username,text,genre
tt5848272,"Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.Taking place six years after saving the arcade from Turbo's vengeance, the Sugar Rush arcade cabinet has broken, forcing Ralph and Vanellope to travel to the Internet via the newly-installed Wi-Fi router in Litwak's Arcade to retrieve the piece capable of saving the game.After saving the arcade from Turbo's revenge, the Sugar Rush arcade cabinet has broken, forcing Ralph and Vanellope to travel to the Internet via the newly-installed Wi-Fi router in Litwak's Arcade to retrieve the piece capable of saving the game.Six years after saving the arcade from the Cy-Bugs attack and from Turbo's revenge, the story leaves Litwak's video arcade behind, venturing into the uncharted, expansive and thrilling world of the internet - which may or may not survive Ralph's wrecking. Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the world wide web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizen of the internet - the netizens - to help navigate their way, including a website entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site ""BuzzTube.""Wreck-It Ralph and Vanellope Van Schweetz have been best friends since their misadventures six years prior, hanging out every night after work in Litwak's Family Fun Center and Arcade. While Ralph is content with his current life, Vanellope admits to being bored with her game's predictability and wishes for something new. The next day, Ralph attempts to fulfill her desires by creating a secret bonus track during a race. Vanellope overrides player control to test it out, but the resulting conflict between her and the player results with the cabinet's steering wheel being broken. Since the company that made Sugar Rush is defunct, one of the kids finds a replacement for Mr. Litwak on eBay. Litwak finds it too expensive and has no choice but to unplug Sugar Rush, leaving the game's characters homeless..6 years after Wreck It Ralph (2012), Ralph and Vanellope are now life long best friends. Their lives couldn't be more perfect, until Vanellope's game, Sugar Rush is broken and unplugged. But luckily, thanks to the newly installed WI-FI router in the arcade, Ralph and Vanellope now embark on an adventure to find a Sugar Rush steering wheel and save Vanellope's game.",Animation
tt8478602,"Humanity, their alien allies, and Godzilla all enter their endgame as the powerful destructive entity known as Ghidorah arrives on Earth.",Animation
tt6545212,Leera the soulmate is an upcoming Indian space adventure love story film directed by Sumnash Sri Kaljai produced by Usha Kaljai under the banner of Kaljaimovies . Leera Kaljai and Mehul Adwani in the lead role . Movie poster was released on 17 January 2017 . The film teaser and trailer was released in media on 9 February 2017. The film is scheduled for release 2017.,Animation
tt9252486,"For hundreds of years, holiday genies have united to bring Christmas magic to the children of the world. However, this year a selfish ex-genie is determined to become the all-powerful Christmas Genie by stealing all the magic for himself. Now, it is up to a smart but reclusive elf to stop his evil plan and save Christmas for everyone.",Animation
tt9207710,"An evil black cloud of negativity is spreading through the Universe threatening its destruction. The good Space Bears of Planet Bearia have discovered its source......Earth. They send their famous scientist Bearian Starfish the Third (Angie Mavrakis) to construct a Love Bomb in order to detonate it and bring peace to mankind, stopping the black cloud in the process. Space Bear gets help along the way from his only human friend Randy (Michael Potter), a dim witted kid with a heart of gold who vows to stick by Bearian no matter what. Hot on their tail is an unscrupulous bounty hunter named Ricky Gitsburg (John Oathout) who will do anything to capture the alien in his quest for fame and fortune. Soon the FBI gets involved tracking the pair in the belief the two are out to construct a weapon of mass destruction. Space Bear and the Love Bomb is an animated science fiction adventure for all ages that carries a positive message of overcoming the evils of the world through the power of love.",Animation
tt9454842,"Two young men (Amin and Akvan) one a barber, one a dyer, are both experts in their profession. They go to a remote town by ship. The town has limited industries and crafts and it is therefore a good market for work.",Animation
tt7587232,"The disturbingly entertaining feature debut of director Nicole Brending, DOLLHOUSE: THE ERADICATION OF FEMALE SUBJECTIVITY FROM AMERICAN POPULAR CULTURE charts the rise and fall of fictional child pop star Junie Spoons as her life story (and the ensuing disasters) unfold, as told by those who knew her. Set in the bubble gum pop world of Britney Spears and Lindsay Lohan and told a la VH1's Behind The Music, Junie's story tops itself one scandal after another as she rockets to international stardom and then faces the aftermath of a life under scrutiny. From losing her virginity in a sex tape to 24-hour marriages to a Patty-Hearst style kidnapping and bank heist to the murder of her mother, with opportunistic 'friends,' invasive paparazzi, insanity, and bankruptcy in between, this tween idol's life runs the gamut. But where is her voice in all this? Never seen from Junie's perspective, her experience is only seen through the lens of those who stood to gain from her success. Revealing the hypocrisies of an opportunistic society that preys on the talents and contributions of women, DOLLHOUSE is a scathing look at what it means to be female in a modern world. Assaulted by men, women, the media and a new era obsessed with identity and entitlement, Junie's fall from grace is a cautionary tale about the consequences of denying women their own voice and perspective.",Animation
tt8790624,"Rafadan Tayfa, who started to look for the devises in the book tir Forgotten Istanbul Travelers abil, will struggle to save the neighborhood.",Animation
tt4542328,Plot is currently unknown at the moment.,Animation
tt9081188,"The alarm has sounded and the Pontypandy crew is off to rescue their friends and others in need. From engine sparks and wild fireworks to water rescue and more, you won't want to miss these adventures with your favorite hero, Fireman Sam!",Animation
tt7336470,The true story of how Luis Buñuel made his third movie.,Animation
